date,customer_id,campaign_id,campaign_name,ad_group_id,ad_group_name,ad_id,ad_name,ad_type,ad_status,spend_krw,impressions,clicks,conversions,attributed_revenue_krw
2025-08-18,4988024901,22899016472,250813_8월_래쉬펌_시크릿_디멘드젠,183938737677,250813_8월_래쉬펌_시크릿_로이,769583260799,A0000000000161612_8월_래쉬펌_시크릿_로이_250813,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,894,178,2,0,0
2025-08-19,4988024901,22899016472,250813_8월_래쉬펌_시크릿_디멘드젠,183938737677,250813_8월_래쉬펌_시크릿_로이,769583260799,A0000000000161612_8월_래쉬펌_시크릿_로이_250813,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,23607,10542,67,3,110700
2025-08-20,4988024901,22899016472,250813_8월_래쉬펌_시크릿_디멘드젠,183938737677,250813_8월_래쉬펌_시크릿_로이,769583260799,A0000000000161612_8월_래쉬펌_시크릿_로이_250813,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,29326,12994,65,7,258300
2025-08-21,4988024901,22899016472,250813_8월_래쉬펌_시크릿_디멘드젠,183938737677,250813_8월_래쉬펌_시크릿_로이,769583260799,A0000000000161612_8월_래쉬펌_시크릿_로이_250813,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,268367,104148,571,4,147653
2025-08-22,4988024901,22899016472,250813_8월_래쉬펌_시크릿_디멘드젠,183938737677,250813_8월_래쉬펌_시크릿_로이,769583260799,A0000000000161612_8월_래쉬펌_시크릿_로이_250813,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,29962,17861,103,5.51,203429
2025-08-23,4988024901,22899016472,250813_8월_래쉬펌_시크릿_디멘드젠,183938737677,250813_8월_래쉬펌_시크릿_로이,769583260799,A0000000000161612_8월_래쉬펌_시크릿_로이_250813,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,77532,36749,236,5.01,184936
2025-09-03,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143586,250903_9월_튤글로스_시크릿_긍정은님,772435828283,A0000000000166890_튤글로스_긍정은님_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,24422,5968,49,1,22500
2025-09-04,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143586,250903_9월_튤글로스_시크릿_긍정은님,772435828283,A0000000000166890_튤글로스_긍정은님_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,9798,2956,35,0,0
2025-09-05,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143586,250903_9월_튤글로스_시크릿_긍정은님,772435828283,A0000000000166890_튤글로스_긍정은님_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,27182,8599,107,1.99,67298
2025-09-06,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143586,250903_9월_튤글로스_시크릿_긍정은님,772435828283,A0000000000166890_튤글로스_긍정은님_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,41189,11558,162,5,135028
2025-09-07,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143586,250903_9월_튤글로스_시크릿_긍정은님,772435828283,A0000000000166890_튤글로스_긍정은님_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,26223,4869,68,0,0
2025-09-08,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143586,250903_9월_튤글로스_시크릿_긍정은님,772435828283,A0000000000166890_튤글로스_긍정은님_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,123171,22410,284,13.02,351822
2025-09-09,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143586,250903_9월_튤글로스_시크릿_긍정은님,772435828283,A0000000000166890_튤글로스_긍정은님_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,82271,17397,258,4.02,220468
2025-09-10,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143586,250903_9월_튤글로스_시크릿_긍정은님,772435828283,A0000000000166890_튤글로스_긍정은님_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,84595,9310,190,2,38700
2025-09-11,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143586,250903_9월_튤글로스_시크릿_긍정은님,772435828283,A0000000000166890_튤글로스_긍정은님_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,35036,3984,49,3,89937
2025-09-12,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143586,250903_9월_튤글로스_시크릿_긍정은님,772435828283,A0000000000166890_튤글로스_긍정은님_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,98321,9401,160,9,367420
2025-09-13,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143586,250903_9월_튤글로스_시크릿_긍정은님,772435828283,A0000000000166890_튤글로스_긍정은님_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,79539,10242,172,3,83898
2025-09-14,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143586,250903_9월_튤글로스_시크릿_긍정은님,772435828283,A0000000000166890_튤글로스_긍정은님_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,23131,2636,52,2,45001
2025-09-15,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143586,250903_9월_튤글로스_시크릿_긍정은님,772435828283,A0000000000166890_튤글로스_긍정은님_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,13975,1263,16,1,22500
2025-09-16,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143586,250903_9월_튤글로스_시크릿_긍정은님,772435828283,A0000000000166890_튤글로스_긍정은님_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,10005,965,14,0,0
2025-09-17,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143586,250903_9월_튤글로스_시크릿_긍정은님,772435828283,A0000000000166890_튤글로스_긍정은님_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,2683,183,4,0,0
2025-09-03,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143746,250903_9월_튤글로스_시크릿_리타겟_디테일,772435828286,A0000000000166889_튤글로스_디테일_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,6691,2663,13,0,0
2025-09-04,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143746,250903_9월_튤글로스_시크릿_리타겟_디테일,772435828286,A0000000000166889_튤글로스_디테일_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,60401,15015,204,5,168488
2025-09-05,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143746,250903_9월_튤글로스_시크릿_리타겟_디테일,772435828286,A0000000000166889_튤글로스_디테일_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,72937,15547,208,9.01,225168
2025-09-06,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143746,250903_9월_튤글로스_시크릿_리타겟_디테일,772435828286,A0000000000166889_튤글로스_디테일_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,63709,10772,259,6,157502
2025-09-07,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143746,250903_9월_튤글로스_시크릿_리타겟_디테일,772435828286,A0000000000166889_튤글로스_디테일_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,24697,4330,94,1.17,27819
2025-09-08,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143746,250903_9월_튤글로스_시크릿_리타겟_디테일,772435828286,A0000000000166889_튤글로스_디테일_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,72581,8128,158,11.48,392441
2025-09-09,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143746,250903_9월_튤글로스_시크릿_리타겟_디테일,772435828286,A0000000000166889_튤글로스_디테일_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,75044,8936,198,12.42,373612
2025-09-10,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143746,250903_9월_튤글로스_시크릿_리타겟_디테일,772435828286,A0000000000166889_튤글로스_디테일_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,66121,3500,98,8.87,222177
2025-09-11,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143746,250903_9월_튤글로스_시크릿_리타겟_디테일,772435828286,A0000000000166889_튤글로스_디테일_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,7243,385,16,1,63500
2025-09-12,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143746,250903_9월_튤글로스_시크릿_리타겟_디테일,772435828286,A0000000000166889_튤글로스_디테일_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,41985,2140,59,3,67538
2025-09-13,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143746,250903_9월_튤글로스_시크릿_리타겟_디테일,772435828286,A0000000000166889_튤글로스_디테일_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,68016,3872,125,3.83,108680
2025-09-14,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143746,250903_9월_튤글로스_시크릿_리타겟_디테일,772435828286,A0000000000166889_튤글로스_디테일_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,38546,1508,52,4.54,128593
2025-09-15,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143746,250903_9월_튤글로스_시크릿_리타겟_디테일,772435828286,A0000000000166889_튤글로스_디테일_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,38628,1985,63,3,80201
2025-09-16,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143746,250903_9월_튤글로스_시크릿_리타겟_디테일,772435828286,A0000000000166889_튤글로스_디테일_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,43061,2153,54,6,134092
2025-09-17,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143746,250903_9월_튤글로스_시크릿_리타겟_디테일,772435828286,A0000000000166889_튤글로스_디테일_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,21390,562,14,0,0
2025-09-18,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143746,250903_9월_튤글로스_시크릿_리타겟_디테일,772435828286,A0000000000166889_튤글로스_디테일_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,50886,2822,79,2,45001
2025-09-19,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143746,250903_9월_튤글로스_시크릿_리타겟_디테일,772435828286,A0000000000166889_튤글로스_디테일_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,51715,2573,71,0.5,44956
2025-09-20,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143746,250903_9월_튤글로스_시크릿_리타겟_디테일,772435828286,A0000000000166889_튤글로스_디테일_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,52158,4523,79,2,45000
2025-09-21,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143746,250903_9월_튤글로스_시크릿_리타겟_디테일,772435828286,A0000000000166889_튤글로스_디테일_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,51443,5967,126,8,202494
2025-09-22,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143746,250903_9월_튤글로스_시크릿_리타겟_디테일,772435828286,A0000000000166889_튤글로스_디테일_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,7726,693,13,0,0
2025-10-27,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143746,250903_9월_튤글로스_시크릿_리타겟_디테일,772435828286,A0000000000166889_튤글로스_디테일_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,21,2,0,0,0
2025-10-29,4988024901,22972230657,250903_9월_튤글로스_시크릿_디멘드젠,184399143746,250903_9월_튤글로스_시크릿_리타겟_디테일,772435828286,A0000000000166889_튤글로스_디테일_250903,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,32,1,0,0,0
2025-08-18,4988024901,22913624381,250818_래쉬펌_시크릿_디멘드젠,184582300736,250818_래쉬펌_시크릿_영혼,770191858306,A0000000000161599_래쉬펌_시크릿_영혼,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,5209,1180,8,0,0
2025-08-19,4988024901,22913624381,250818_래쉬펌_시크릿_디멘드젠,184582300736,250818_래쉬펌_시크릿_영혼,770191858306,A0000000000161599_래쉬펌_시크릿_영혼,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,52778,13539,68,3,110700
2025-08-20,4988024901,22913624381,250818_래쉬펌_시크릿_디멘드젠,184582300736,250818_래쉬펌_시크릿_영혼,770191858306,A0000000000161599_래쉬펌_시크릿_영혼,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,29351,8707,45,0,0
2025-08-21,4988024901,22913624381,250818_래쉬펌_시크릿_디멘드젠,184582300736,250818_래쉬펌_시크릿_영혼,770191858306,A0000000000161599_래쉬펌_시크릿_영혼,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,35759,11253,52,1,36852
2025-08-22,4988024901,22913624381,250818_래쉬펌_시크릿_디멘드젠,184582300736,250818_래쉬펌_시크릿_영혼,770191858306,A0000000000161599_래쉬펌_시크릿_영혼,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,53912,19644,86,0.78,28797
2025-08-23,4988024901,22913624381,250818_래쉬펌_시크릿_디멘드젠,184582300736,250818_래쉬펌_시크릿_영혼,770191858306,A0000000000161599_래쉬펌_시크릿_영혼,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,34097,10884,48,4.5,165961
2025-08-24,4988024901,22913624381,250818_래쉬펌_시크릿_디멘드젠,184582300736,250818_래쉬펌_시크릿_영혼,770191858306,A0000000000161599_래쉬펌_시크릿_영혼,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,18482,6005,30,0,0
2025-08-18,4988024901,22913624381,250818_래쉬펌_시크릿_디멘드젠,184582300776,250818_래쉬펌_시크릿_0초,770191858300,A0000000000161598_래쉬펌_시크릿_0초,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,9409,1049,4,0,0
2025-08-19,4988024901,22913624381,250818_래쉬펌_시크릿_디멘드젠,184582300776,250818_래쉬펌_시크릿_0초,770191858300,A0000000000161598_래쉬펌_시크릿_0초,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,2630,524,2,0.99,36559
2025-08-18,4988024901,22913624381,250818_래쉬펌_시크릿_디멘드젠,184582300936,250818_래쉬펌_시크릿_6주째,770192239168,A0000000000161597_래쉬펌_시크릿_6주째,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,18870,3007,23,1,36959
2025-08-19,4988024901,22913624381,250818_래쉬펌_시크릿_디멘드젠,184582300936,250818_래쉬펌_시크릿_6주째,770192239168,A0000000000161597_래쉬펌_시크릿_6주째,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,44757,7962,95,3.31,122094
2025-08-20,4988024901,22913624381,250818_래쉬펌_시크릿_디멘드젠,184582300936,250818_래쉬펌_시크릿_6주째,770192239168,A0000000000161597_래쉬펌_시크릿_6주째,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,37366,7071,56,1.06,39209
2025-08-21,4988024901,22913624381,250818_래쉬펌_시크릿_디멘드젠,184582300936,250818_래쉬펌_시크릿_6주째,770192239168,A0000000000161597_래쉬펌_시크릿_6주째,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,17300,3494,35,4,162362
2025-08-22,4988024901,22913624381,250818_래쉬펌_시크릿_디멘드젠,184582300936,250818_래쉬펌_시크릿_6주째,770192239168,A0000000000161597_래쉬펌_시크릿_6주째,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,83625,20026,125,6,221426
2025-08-23,4988024901,22913624381,250818_래쉬펌_시크릿_디멘드젠,184582300936,250818_래쉬펌_시크릿_6주째,770192239168,A0000000000161597_래쉬펌_시크릿_6주째,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,74003,19831,131,5,184525
2025-08-24,4988024901,22913624381,250818_래쉬펌_시크릿_디멘드젠,184582300936,250818_래쉬펌_시크릿_6주째,770192239168,A0000000000161597_래쉬펌_시크릿_6주째,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,11595,1910,25,3,110824
2025-08-18,4988024901,22913624381,250818_래쉬펌_시크릿_디멘드젠,184582300976,250818_래쉬펌_시크릿_,770276412446,A0000000000161596_8월_래쉬펌_시크릿_샵안가_250813,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,1621,389,0,0,0
2025-08-19,4988024901,22913624381,250818_래쉬펌_시크릿_디멘드젠,184582300976,250818_래쉬펌_시크릿_,770276412446,A0000000000161596_8월_래쉬펌_시크릿_샵안가_250813,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,217,46,0,0,0
2025-06-19,4988024901,22693869821,250619_래쉬펌_뭉순임당_디멘드젠 캠페인,185104529190,250619_래쉬펌_뭉순임당_디멘드젠 캠페인,759262044384,A0000000000146516_뭉순임당_인형속눈썹,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,173,32,0,0,0
2025-06-20,4988024901,22693869821,250619_래쉬펌_뭉순임당_디멘드젠 캠페인,185104529190,250619_래쉬펌_뭉순임당_디멘드젠 캠페인,759262044384,A0000000000146516_뭉순임당_인형속눈썹,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,329,101,3,0,0
2025-06-21,4988024901,22693869821,250619_래쉬펌_뭉순임당_디멘드젠 캠페인,185104529190,250619_래쉬펌_뭉순임당_디멘드젠 캠페인,759262044384,A0000000000146516_뭉순임당_인형속눈썹,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,274,66,2,0,0
2025-06-23,4988024901,22693869821,250619_래쉬펌_뭉순임당_디멘드젠 캠페인,185104529190,250619_래쉬펌_뭉순임당_디멘드젠 캠페인,759262044384,A0000000000146516_뭉순임당_인형속눈썹,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,30638,10009,99,4,208674
2025-06-19,4988024901,22693869821,250619_래쉬펌_뭉순임당_디멘드젠 캠페인,185104529230,250619_래쉬펌_뭉순임당_디멘드젠 캠페인 #2,759262044387,A0000000000134115_뭉순임당_집에서,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,132,34,0,0,0
2025-06-20,4988024901,22693869821,250619_래쉬펌_뭉순임당_디멘드젠 캠페인,185104529230,250619_래쉬펌_뭉순임당_디멘드젠 캠페인 #2,759262044387,A0000000000134115_뭉순임당_집에서,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,50471,11283,160,5,186468
2025-09-04,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455575,250904_9월_참틴트블러_시크릿_코니,772485661126,A0000000000166884_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,10187,2104,15,0,0
2025-09-05,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455575,250904_9월_참틴트블러_시크릿_코니,772485661126,A0000000000166884_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,16336,4270,50,2,44998
2025-09-06,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455575,250904_9월_참틴트블러_시크릿_코니,772485661126,A0000000000166884_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,27033,8588,66,2,44701
2025-09-07,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455575,250904_9월_참틴트블러_시크릿_코니,772485661126,A0000000000166884_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,29636,9900,78,2,59551
2025-09-08,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455575,250904_9월_참틴트블러_시크릿_코니,772485661126,A0000000000166884_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,136536,38195,266,7.5,249507
2025-09-09,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455575,250904_9월_참틴트블러_시크릿_코니,772485661126,A0000000000166884_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,149778,45585,307,11.5,423500
2025-09-10,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455575,250904_9월_참틴트블러_시크릿_코니,772485661126,A0000000000166884_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,146193,32157,259,5,90903
2025-09-11,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455575,250904_9월_참틴트블러_시크릿_코니,772485661126,A0000000000166884_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,30583,5024,39,1,29798
2025-09-12,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455575,250904_9월_참틴트블러_시크릿_코니,772485661126,A0000000000166884_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,78954,13186,108,2,148992
2025-09-13,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455575,250904_9월_참틴트블러_시크릿_코니,772485661126,A0000000000166884_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,62637,12497,126,3,104300
2025-09-14,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455575,250904_9월_참틴트블러_시크릿_코니,772485661126,A0000000000166884_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,62602,9848,104,3.46,90807
2025-09-15,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455575,250904_9월_참틴트블러_시크릿_코니,772485661126,A0000000000166884_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,102228,14412,104,5.5,140628
2025-09-16,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455575,250904_9월_참틴트블러_시크릿_코니,772485661126,A0000000000166884_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,150484,25590,153,6,125979
2025-09-17,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455575,250904_9월_참틴트블러_시크릿_코니,772485661126,A0000000000166884_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,44808,14720,77,4,89908
2025-09-18,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455575,250904_9월_참틴트블러_시크릿_코니,772485661126,A0000000000166884_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,50544,22238,84,4.5,101900
2025-09-19,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455575,250904_9월_참틴트블러_시크릿_코니,772485661126,A0000000000166884_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,55452,28054,131,12.5,343191
2025-09-20,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455575,250904_9월_참틴트블러_시크릿_코니,772485661126,A0000000000166884_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,50514,28712,128,1.5,27000
2025-09-21,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455575,250904_9월_참틴트블러_시크릿_코니,772485661126,A0000000000166884_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,49723,23799,133,2.83,68994
2025-09-22,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455575,250904_9월_참틴트블러_시크릿_코니,772485661126,A0000000000166884_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,12949,4179,21,1.67,29998
2025-10-27,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455575,250904_9월_참틴트블러_시크릿_코니,772485661126,A0000000000166884_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,266,28,0,0,0
2025-10-29,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455575,250904_9월_참틴트블러_시크릿_코니,772485661126,A0000000000166884_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,ENABLED,16,3,0,0,0
2025-09-04,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455615,250903_9월_참틴트블러_시크릿_젠히,772485661129,A0000000000166885_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,21237,5433,28,5,104300
2025-09-05,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455615,250903_9월_참틴트블러_시크릿_젠히,772485661129,A0000000000166885_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,13726,3572,22,1,14900
2025-09-06,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455615,250903_9월_참틴트블러_시크릿_젠히,772485661129,A0000000000166885_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,4418,896,3,0,0
2025-09-07,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455615,250903_9월_참틴트블러_시크릿_젠히,772485661129,A0000000000166885_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,1859,374,2,0,0
2025-09-08,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455615,250903_9월_참틴트블러_시크릿_젠히,772485661129,A0000000000166885_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,12405,1867,12,0,0
2025-09-09,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455615,250903_9월_참틴트블러_시크릿_젠히,772485661129,A0000000000166885_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,291,49,0,0,0
2025-09-11,4988024901,22986296770,250904_9월_참틴트블러_시크릿_디멘드젠,185246455615,250903_9월_참틴트블러_시크릿_젠히,772485661129,A0000000000166885_참틴트블러_시크릿_젠히_250904,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,13283,1688,11,0,0
